epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,1262.86,1.04385,0.57814,0.8675,0.96458,0.64443,0.7698,0.54171,1.10814,0.62176,0.91049,0.000640562,0.000640562,0.000640562
100,1275.83,1.0221,0.55857,0.8761,0.73779,0.7951,0.84248,0.582,1.10766,0.61303,0.91319,0.000634344,0.000634344,0.000634344
101,1288.26,1.02885,0.57209,0.86493,0.83046,0.79447,0.85703,0.57774,1.1273,0.61081,0.91217,0.000628125,0.000628125,0.000628125
102,1300.43,1.04151,0.57559,0.87191,0.81524,0.79569,0.86583,0.59773,1.11101,0.61155,0.90862,0.000621906,0.000621906,0.000621906
103,1312.67,1.04973,0.58271,0.87418,0.80893,0.79235,0.80563,0.54815,1.11246,0.61501,0.90689,0.000615688,0.000615688,0.000615688
104,1325.55,1.03699,0.57539,0.87194,0.7735,0.74168,0.85053,0.54012,1.10764,0.6169,0.90859,0.000609469,0.000609469,0.000609469
105,1338.17,1.01611,0.56323,0.86817,0.81377,0.83244,0.81129,0.54058,1.13186,0.62052,0.91156,0.00060325,0.00060325,0.00060325
106,1350.91,1.03143,0.56402,0.8704,0.71937,0.79476,0.79411,0.55636,1.14445,0.62929,0.91053,0.000597031,0.000597031,0.000597031
107,1363.59,1.0384,0.5748,0.86255,0.71692,0.84688,0.78961,0.53076,1.10168,0.60667,0.90552,0.000590812,0.000590812,0.000590812
108,1375.97,1.01518,0.56704,0.86827,0.88398,0.83664,0.85091,0.56827,1.10875,0.62007,0.91024,0.000584594,0.000584594,0.000584594
109,1387.72,1.02777,0.56807,0.87309,0.78218,0.83022,0.80402,0.5093,1.12668,0.6358,0.9149,0.000578375,0.000578375,0.000578375
110,1400.11,1.00825,0.56076,0.86473,0.82969,0.82881,0.83978,0.5376,1.11519,0.62376,0.91072,0.000572156,0.000572156,0.000572156
111,1412.95,1.00695,0.55843,0.85642,0.85839,0.82703,0.84883,0.56943,1.11492,0.6174,0.90868,0.000565938,0.000565938,0.000565938
112,1425.51,1.01498,0.5592,0.86732,0.93381,0.76245,0.83906,0.55606,1.12069,0.61553,0.91236,0.000559719,0.000559719,0.000559719
113,1438.15,0.99153,0.54931,0.86439,0.73525,0.79111,0.84057,0.57491,1.11227,0.61441,0.9056,0.0005535,0.0005535,0.0005535
114,1450.87,1.0145,0.56107,0.86425,0.66925,0.79718,0.85221,0.57889,1.10413,0.60625,0.90406,0.000547281,0.000547281,0.000547281
115,1463.27,1.00217,0.56511,0.86768,0.66031,0.8864,0.77796,0.49535,1.14894,0.62875,0.90804,0.000541063,0.000541063,0.000541063
116,1475.14,1.00563,0.54615,0.8623,0.88694,0.79114,0.85249,0.57032,1.12417,0.61485,0.90584,0.000534844,0.000534844,0.000534844
117,1487.39,1.00787,0.54526,0.86704,0.76019,0.79779,0.83471,0.56305,1.10163,0.59574,0.90231,0.000528625,0.000528625,0.000528625
